SRC_obs,SubId,Sub_Region,Obs_NM,POINT_X,POINT_Y
US,4079119,0004_0015,5064900,-97.70791667,47.59416667
US,4070875,0004_0003,5128340,-92.39125,47.60833333
US,4075837,0004_0015,5069000,-96.81375,47.6125
US,4082152,0004_0015,5079250,-96.27458333,47.61416667
US,4082616,0004_0015,5079200,-96.27958333,47.64166667
US,4080938,0004_0015,5077000,-95.15041667,47.65
US,4068786,0004_0003,5128500,-92.31541667,47.65916667
US,4083012,0004_0015,5078720,-96.33958333,47.6675
US,4065585,0004_0003,5130500,-92.89958333,47.67333333
US,4073038,0004_0003,5125500,-91.64041667,47.6875
US,4083013,0004_0015,5078730,-96.37291667,47.69
US,4065932,0004_0003,5131000,-92.82041667,47.69083333
US,4073209,0004_0003,5125550,-91.76125,47.69583333
US,4071427,0004_0003,5126000,-91.86875,47.69916667
US,4077621,0004_0015,5054500,-99.94791667,47.70416667
US,4080939,0004_0015,5077500,-95.20791667,47.73583333
US,4082281,0004_0015,5078470,-96.20208333,47.7375
US,4079697,0004_0015,5077700,-95.41375,47.7475
US,4076462,0004_0015,5070000,-96.93791667,47.76083333
US,4081325,0004_0015,5077600,-95.35208333,47.77416667
US,4075609,0004_0015,5079000,-96.60875,47.77666667
US,4082815,0004_0015,5078770,-96.32958333,47.78166667
US,4078357,0004_0015,5055000,-99.89041667,47.79
US,4076455,0004_0015,5080000,-96.80875,47.80083333
US,4071421,0004_0003,5124500,-91.52041667,47.80083333
US,4082850,0004_0015,5078520,-96.27625,47.80416667
US,4079755,0004_0015,5056000,-98.71791667,47.80583333
US,4080012,0004_0015,5055400,-99.27708333,47.82166667
US,4067688,0004_0003,5126500,-91.83625,47.8325
US,4071574,0004_0003,5124990,-91.67375,47.835
US,4079968,0004_0015,5055500,-99.11791667,47.84083333
US,4069448,0004_0003,5126210,-91.79875,47.8425
US,4082116,0004_0015,5078230,-95.85791667,47.84416667
US,4082079,0004_0015,5073980,-95.22625,47.84666667
US,4080903,0004_0015,5073900,-95.01958333,47.87666667
US,4078698,0004_0015,5055100,-99.71958333,47.8775
US,4080179,0004_0015,5073870,-94.90458333,47.88166667
US,4077705,0004_0015,5055520,-98.96791667,47.8825
US,4074628,0004_0015,5078500,-96.27458333,47.8875
US,4071534,0004_0003,5127215,-91.91458333,47.89333333
US,4066818,0004_0003,5127210,-91.93125,47.89583333
US,4079871,0004_0015,5055300,-99.41625,47.9075
US,4066918,0004_0003,5127205,-91.94875,47.915
US,4066325,0004_0003,5127230,-91.83541667,47.91916667
US,4082925,0004_0015,5078000,-96.04625,47.9225
US,4069980,0004_0003,5124480,-91.53458333,47.92333333
US,4082538,0004_0015,5077850,-95.62541667,47.92666667
US,4076529,0004_0015,5082500,-97.02958333,47.9275
US,4096413,0004_0012,5120200,-100.66875,47.93
US,4074217,0004_0015,5082625,-97.51541667,47.93166667
US,4068323,0004_0003,5127000,-91.76291667,47.935
US,4076527,0004_0015,5082510,-97.04375,47.94083333
US,4082406,0004_0015,5074000,-95.27291667,47.95916667
US,4078525,0004_0015,5055200,-99.58041667,47.96
US,4082409,0004_0015,5074500,-95.27458333,47.96
US,4067029,0004_0003,5129000,-92.47458333,47.96166667
US,4082544,0004_0015,5075000,-95.80875,48.04833333
US,4076597,0004_0015,5083000,-97.18125,48.07833333
US,4082939,0004_0015,5076500,-96.18291667,48.11166667
US,4063269,0004_0003,5131455,-93.18791667,48.11166667
US,4095892,0004_0012,5120500,-100.5395833,48.13833333
US,4093981,0004_0012,5120000,-100.72875,48.16
US,4076398,0004_0015,5085900,-96.99958333,48.175
US,4082288,0004_0015,5076000,-96.17125,48.1875
US,4076165,0004_0015,5083500,-97.14125,48.19333333
US,4076385,0004_0015,5086000,-97.00541667,48.19416667
US,4059359,0004_0003,5132000,-93.80708333,48.19666667
US,4074508,0004_0015,5084000,-97.73125,48.1975
US,4075911,0004_0015,5085450,-96.71791667,48.21083333
US,4096097,0004_0012,5117500,-101.37125,48.24583333
US,4077660,0004_0015,5083600,-98.11708333,48.24666667
US,4057675,0004_0003,5129115,-92.56541667,48.26416667
US,4075226,0004_0015,5084500,-97.40125,48.26666667
US,4079327,0004_0015,5056225,-98.91958333,48.2825
US,4076549,0004_0015,5085000,-97.36791667,48.28583333
US,4079375,0004_0015,5056239,-98.94125,48.32083333
US,4078978,0004_0015,5056200,-98.66041667,48.33666667
US,4076030,0004_0015,5087500,-96.81708333,48.34083333
US,4096613,0004_0012,5116500,-101.5704167,48.37166667
US,4096007,0004_0012,5116000,-101.5045833,48.3725
US,4094045,0004_0012,5123700,-100.7654167,48.38333333
US,4079378,0004_0015,5056247,-99.05041667,48.3875
US,4056131,0004_0003,5131500,-93.54958333,48.395
US,4082456,0004_0015,5089000,-97.78208333,48.40333333
US,4081145,0004_0015,5088000,-97.86041667,48.415
US,4076437,0004_0015,5090000,-97.41208333,48.425
US,4079400,0004_0015,5056100,-99.10208333,48.4475
US,4077668,0004_0015,5056085,-99.24708333,48.45666667
CA,4056297,0004_0003,05PA001,-92.64208333,48.495
US,4093826,0004_0012,5122000,-100.43625,48.505
US,4056085,0004_0003,5134200,-94.56208333,48.5375
US,4077857,0004_0015,5089100,-98.02041667,48.5425
US,4093821,0004_0012,5123750,-100.7454167,48.5725
US,4076731,0004_0015,5092000,-97.14708333,48.57416667
US,4093715,0004_0012,5123510,-100.8620833,48.58416667
US,4093728,0004_0012,5123400,-100.4429167,48.58833333
US,4096854,0004_0012,5116150,-101.9970833,48.59
CA,4055838,0004_0003,05PC016,-93.67041667,48.59083333
CA,4054525,0004_0003,05PC019,-93.40041667,48.60666667
CA,4055813,0004_0003,05PC009,-93.61958333,48.61
US,4055192,0004_0003,5133500,-93.91291667,48.635
CA,4055193,0004_0003,05PC018,-93.91041667,48.635
US,4083146,0004_0015,5093000,-96.38791667,48.64583333
CA,4056691,0004_0003,05PC022,-93.66458333,48.67333333
US,4074572,0004_0015,5089500,-97.86208333,48.6775
CA,4055761,0004_0003,05PC010,-93.98958333,48.69083333
US,4076622,0004_0015,5092200,-97.38625,48.69666667
US,4075371,0004_0015,5094000,-96.66708333,48.7325
CA,4056596,0004_0003,05PB009,-92.28291667,48.74416667
CA,4067287,0004_0003,05PB018,-91.57958333,48.74916667
CA,4054656,0004_0003,05PC011,-94.23541667,48.75
US,4080429,0004_0015,5100500,-97.90541667,48.75333333
US,4074520,0004_0015,5103000,-95.70208333,48.76333333
US,4076201,0004_0015,5095000,-96.93708333,48.77583333
US,4074819,0004_0015,5101000,-97.74625,48.77833333
US,4076297,0004_0015,5095500,-97.04041667,48.77916667
US,4083227,0004_0015,5104000,-95.73791667,48.78333333
CA,4092804,0004_0005,05AE031,-113.62625,48.79
US,4074195,0004_0015,5104500,-95.73958333,48.79166667
US,4092605,0004_0005,5014300,-113.6804167,48.795
US,4092801,0004_0005,5015000,-113.6245833,48.79583333
US,4074820,0004_0015,5101500,-97.62458333,48.7975
US,4092564,0004_0005,5014500,-113.6570833,48.79916667
CA,4092560,0004_0005,05AE032,-113.6504167,48.80083333
US,4093666,0004_0012,5123900,-100.8629167,48.81166667
US,4096949,0004_0012,5122500,-100.06375,48.82
US,4076692,0004_0015,5097500,-97.05458333,48.82
US,4092620,0004_0005,5015500,-113.5220833,48.82833333
US,4092616,0004_0005,5016000,-113.5170833,48.83
CA,4092619,0004_0005,05AE033,-113.5104167,48.83166667
US,4092439,0004_0005,5016500,-113.4454167,48.84833333
CA,4055613,0004_0003,05PB014,-92.72125,48.85
US,4092315,0004_0005,5019500,-113.4154167,48.85416667
US,4055722,0004_0003,5140000,-95.33875,48.85833333
US,4080723,0004_0015,5099400,-98.00708333,48.86583333
US,4054811,0004_0003,5139500,-95.35791667,48.88333333
US,4074624,0004_0015,5096000,-96.66708333,48.88916667
US,4074246,0004_0015,5106500,-95.83208333,48.90583333
US,4074214,0004_0015,5107500,-95.92291667,48.91083333
US,4074705,0004_0015,5099600,-97.91708333,48.91333333
US,4092447,0004_0005,5020000,-113.43625,48.91583333
CA,4070065,0004_0003,05PB021,-91.65875,48.92
CA,4092353,0004_0005,05AD029,-113.9029167,48.94916667
US,4077297,0004_0015,5098700,-99.42708333,48.9525
US,4092076,0004_0005,5011500,-113.9004167,48.955
US,4095003,0004_0012,5123100,-100.3629167,48.96583333
US,4097439,0004_0012,5113500,-103.2670833,48.975
US,4076905,0004_0015,5102490,-97.23791667,48.97666667
US,4077575,0004_0015,5098820,-98.93458333,48.9775
US,4096966,0004_0012,5113600,-103.07625,48.98166667
US,4074889,0004_0015,5112000,-96.46291667,48.98166667
CA,4096965,0004_0012,05NB027,-103.06875,48.98416667
CA,4093006,0004_0005,05AD033,-113.7654167,48.985
US,4092628,0004_0005,5012000,-113.87875,48.98833333
CA,4092631,0004_0005,05AD031,-113.8779167,48.98833333
US,4093007,0004_0005,5010500,-113.7629167,48.98833333
CA,4076111,0004_0015,05OC004,-97.55125,48.98916667
CA,4092514,0004_0005,05AD032,-113.6820833,48.99
US,4076110,0004_0015,5100000,-97.55625,48.99
US,4096211,0004_0012,5114000,-101.95625,48.99083333
US,4074481,0004_0015,5106000,-95.65875,48.9925
US,4097411,0004_0012,5113750,-102.78375,48.99333333
CA,4093403,0004_0012,05NF012,-100.9570833,48.99333333
US,4092750,0004_0005,5012500,-113.9079167,48.99583333
US,4093404,0004_0012,5124000,-100.9579167,48.99666667
US,4092515,0004_0005,5010000,-113.6829167,48.9975
CA,4097284,0004_0012,05NA003,-103.3495833,48.99916667
US,4074892,0004_0015,5112500,-96.50541667,48.99916667
CA,4096964,0004_0012,05NB013,-103.0645833,49.00666667
CA,4076909,0004_0015,05OC001,-97.21708333,49.0075
CA,4092049,0004_0005,05AE027,-113.2895833,49.01333333
CA,4092133,0004_0005,05AE017,-113.1504167,49.01416667
CA,4092435,0004_0005,05AE904,-113.54125,49.01916667
CA,4079070,0004_0015,05OB016,-98.60041667,49.02083333
CA,4082882,0004_0015,05OB007,-98.27125,49.03
CA,4096774,0004_0012,05NB021,-102.8495833,49.03166667
CA,4074459,0004_0015,05OD027,-95.95375,49.0325
CA,4076357,0004_0015,05OD029,-97.05041667,49.04166667
CA,4092508,0004_0005,05AD006,-113.9129167,49.04916667
CA,4092337,0004_0005,05AE007,-113.4404167,49.05666667
CA,4081900,0004_0015,05OB008,-98.45958333,49.05666667
CA,4076259,0004_0015,05OD033,-97.06958333,49.06
CA,4092438,0004_0005,05AE023,-113.5154167,49.0625
CA,4096773,0004_0012,05NB008,-102.81625,49.06333333
CA,4076734,0004_0015,05OC022,-97.31041667,49.06833333
CA,4096901,0004_0012,05NB009,-102.7570833,49.07333333
CA,4078434,0004_0015,05OB010,-98.98458333,49.07583333
CA,4077744,0004_0015,05OA015,-99.35041667,49.07666667
CA,4074816,0004_0015,05OD004,-96.67791667,49.08166667
CA,4092304,0004_0005,05AD005,-113.6945833,49.08583333
CA,4093512,0004_0012,05NF016,-100.94875,49.08666667
CA,4076498,0004_0015,05OC025,-97.60958333,49.08916667
CA,4091972,0004_0005,05AE043,-113.22125,49.09166667
CA,4096946,0004_0012,05NB007,-102.92875,49.09333333
CA,4093852,0004_0012,05NF007,-101.18125,49.09333333
CA,4078954,0004_0015,05OA007,-99.32375,49.1
CA,4076972,0004_0015,05OA009,-99.83375,49.10333333
CA,4096749,0004_0012,05NB001,-103.0129167,49.10416667
CA,4092494,0004_0005,05AD024,-113.6120833,49.11416667
CA,4092368,0004_0005,05AE037,-113.4845833,49.11583333
CA,4095976,0004_0012,05NF011,-100.6804167,49.11833333
CA,4091977,0004_0005,05AE005,-113.13875,49.12083333
CA,4078049,0004_0015,05OB006,-98.93958333,49.12333333
CA,4095975,0004_0012,05NF014,-100.7070833,49.12416667
CA,4092576,0004_0005,05AD012,-113.8495833,49.12583333
CA,4076876,0004_0015,05OC010,-97.25208333,49.12916667
CA,4076815,0004_0015,05OD028,-97.13958333,49.13083333
CA,4075389,0004_0015,05OD014,-96.76041667,49.13083333
CA,4076969,0004_0015,05OA014,-99.80291667,49.13166667
CA,4076711,0004_0015,05OC018,-97.29208333,49.13333333
CA,4092053,0004_0005,05AE912,-113.2504167,49.135
CA,4078050,0004_0015,05OB801,-98.95375,49.13833333
CA,4092428,0004_0005,05AD903,-113.8404167,49.13916667
CA,4077919,0004_0015,05OA006,-99.48041667,49.13916667
CA,4081514,0004_0015,05OB003,-98.56291667,49.14
CA,4077920,0004_0015,05OA002,-99.53958333,49.14416667
CA,4092031,0004_0005,05AE008,-113.3845833,49.14666667
CA,4097135,0004_0012,05NG017,-100.4129167,49.15666667
CA,4093782,0004_0012,05NF003,-101.0445833,49.16333333
CA,4093508,0004_0012,05NF009,-101.02875,49.17166667
CA,4094137,0004_0012,05NA002,-103.84125,49.175
CA,4077497,0004_0015,05OA804,-99.69791667,49.175
CA,4097133,0004_0012,05NG011,-100.43875,49.17583333
CA,4096624,0004_0012,05ND001,-102.0229167,49.17666667
CA,4082250,0004_0015,05OC801,-98.13125,49.18166667
CA,4055552,0004_0003,05PD802,-95.33541667,49.19
CA,4082251,0004_0015,05OC015,-98.11625,49.19166667
CA,4076910,0004_0015,05OC019,-97.40125,49.19166667
CA,4075102,0004_0015,05OD001,-96.98125,49.19166667
CA,4091662,0004_0005,05AE002,-113.2979167,49.19833333
CA,4076968,0004_0015,05OA801,-100.0195833,49.205
CA,4094486,0004_0012,05NA001,-103.8795833,49.20666667
CA,4074471,0004_0015,05OE004,-96.27875,49.2075
CA,4096544,0004_0012,05ND003,-102.16875,49.20833333
CA,4077449,0004_0015,05OA008,-99.74041667,49.21166667
CA,4082248,0004_0015,05OC023,-98.09291667,49.21833333
CA,4077167,0004_0015,05OA001,-99.71958333,49.22083333
CA,4096766,0004_0012,05ND004,-102.2220833,49.2275
CA,4092867,0004_0005,05AD042,-113.96125,49.23083333
CA,4096765,0004_0012,05ND013,-102.2279167,49.2325
CA,4091898,0004_0005,05AD018,-113.41625,49.2475
CA,4096772,0004_0012,05ND012,-102.22875,49.24916667
CA,4094539,0004_0012,05NA004,-103.9479167,49.2575
CA,4079673,0004_0015,05OA010,-99.45875,49.26
CA,4076673,0004_0015,05OC009,-97.33375,49.26416667
CA,4077566,0004_0015,05OA012,-99.57458333,49.26666667
CA,4075943,0004_0015,05OF021,-97.96958333,49.27
CA,4036824,0004_0001,05PH006,-95.61041667,49.2825
CA,4075858,0004_0015,05OF022,-97.87291667,49.28416667
CA,4092841,0004_0005,05AD016,-114.0004167,49.3
CA,4093643,0004_0012,05NF015,-100.9595833,49.3025
CA,4092821,0004_0005,05AA034,-114.0704167,49.30916667
CA,4075756,0004_0015,05OE002,-96.93625,49.31666667
CA,4075566,0004_0015,05OE015,-96.76041667,49.32416667
CA,4094051,0004_0012,05NG020,-100.70875,49.325
CA,4091545,0004_0005,05AE009,-113.0645833,49.33
CA,4091498,0004_0005,05AE024,-112.8979167,49.33
CA,4076490,0004_0015,05OF015,-97.84291667,49.34416667
CA,4076666,0004_0015,05OC006,-97.34041667,49.34833333
CA,4091564,0004_0005,05AD041,-113.4804167,49.35166667
CA,4076742,0004_0015,05OF014,-97.42208333,49.35333333
CA,4080609,0004_0015,05OB806,-98.90041667,49.36083333
CA,4080614,0004_0015,05OB019,-98.83791667,49.36416667
CA,4091597,0004_0005,05AE025,-113.10375,49.36583333
CA,4091236,0004_0005,05AE011,-112.88125,49.36916667
CA,4081293,0004_0015,05OF017,-98.24875,49.38
CA,4074795,0004_0015,05OE014,-96.73458333,49.38083333
CA,4093489,0004_0012,05NG807,-100.79375,49.38166667
CA,4094246,0004_0012,05NB014,-103.7079167,49.385
CA,4092339,0004_0005,05AA028,-114.3354167,49.39
CA,4094090,0004_0012,05NG019,-101.0920833,49.3975
CA,4093485,0004_0012,05NG025,-100.7604167,49.40083333
CA,4075100,0004_0015,05OF012,-97.93291667,49.40166667
CA,4079628,0004_0015,05OA017,-99.63875,49.4025
CA,4096914,0004_0012,05NF013,-101.5245833,49.405
CA,4091989,0004_0005,05AD901,-113.68125,49.41666667
CA,4075595,0004_0015,05OF018,-98.15041667,49.42333333
CA,4075101,0004_0015,05OF016,-98.12625,49.42416667
CA,4091480,0004_0005,05AD028,-113.48375,49.4325
CA,4097452,0004_0012,05NB034,-103.6670833,49.43416667
CA,4076169,0004_0015,05OE007,-96.98041667,49.4375
CA,4054886,0004_0003,05PD026,-93.98041667,49.44083333
CA,4090911,0004_0005,05AE012,-112.83125,49.4425
CA,4046875,0004_0013,05MH008,-98.90041667,49.4475
CA,4076848,0004_0015,05OF024,-97.47041667,49.45333333
CA,4093745,0004_0012,05NG004,-100.9604167,49.45583333
CA,4097451,0004_0012,05NB041,-103.6820833,49.4575
CA,4091118,0004_0005,05AD002,-113.31375,49.46833333
CA,4092355,0004_0005,05AA016,-114.31125,49.46916667
CA,4093296,0004_0012,05NG028,-99.14791667,49.47333333
CA,4091783,0004_0005,05AA022,-114.1404167,49.48083333
CA,4092500,0004_0005,05AA010,-114.1504167,49.48166667
CA,4094706,0004_0012,05NA005,-104.3304167,49.48166667
CA,4093305,0004_0012,05NG027,-99.16875,49.48416667
CA,4092149,0004_0005,05AA033,-113.9295833,49.48916667
CA,4097458,0004_0012,05NB023,-103.7004167,49.48916667
CA,4090897,0004_0005,05AE041,-112.93125,49.49
CA,4097457,0004_0012,05NB015,-103.7645833,49.49
CA,4096709,0004_0012,05NB017,-103.65625,49.49333333
CA,4093471,0004_0012,05NG806,-100.53125,49.49333333
CA,4097456,0004_0012,05NB016,-103.7120833,49.49833333
CA,4092127,0004_0005,05AA015,-114.2695833,49.49916667
CA,4076671,0004_0015,05OE010,-97.15708333,49.5
CA,4076073,0004_0015,05OF801,-98.01041667,49.50083333
CA,4091015,0004_0005,05AD008,-113.3229167,49.50333333
CA,4075451,0004_0015,05OF006,-98.23958333,49.51083333
CA,4076072,0004_0015,05OF003,-97.94291667,49.51166667
CA,4097409,0004_0012,05ND010,-102.1695833,49.5225
CA,4075448,0004_0015,05OF008,-98.27625,49.52416667
CA,4096726,0004_0012,05NB040,-103.6745833,49.52583333
CA,4091866,0004_0005,05AA003,-114.0345833,49.5275
CA,4076672,0004_0015,05OE008,-97.14125,49.53
CA,4075034,0004_0015,05OF011,-98.40875,49.54083333
CA,4076641,0004_0015,05OC012,-97.18375,49.555
CA,4091556,0004_0005,05AA024,-113.8195833,49.5575
CA,4093327,0004_0012,05NG010,-99.51041667,49.56083333
CA,4090486,0004_0005,05AE016,-112.8195833,49.56333333
CA,4094512,0004_0012,05NB024,-103.66125,49.56333333
CA,4090710,0004_0005,05AD035,-112.9479167,49.565
CA,4090257,0004_0005,05AE006,-112.8404167,49.5725
CA,4076161,0004_0015,05OF026,-97.79958333,49.57583333
CA,4090122,0004_0005,05AH041,-110.9420833,49.58083333
CA,4093806,0004_0012,05NG012,-100.2345833,49.58583333
CA,4046834,0004_0013,05MH004,-99.03291667,49.59
CA,4093330,0004_0012,05NG001,-99.68125,49.59083333
CA,4091900,0004_0005,05AA002,-114.1704167,49.59333333
CA,4093741,0004_0012,05NG003,-100.9445833,49.59416667
CA,4092680,0004_0005,05AA030,-114.40125,49.60083333
CA,4076348,0004_0015,05OE005,-96.84041667,49.60166667
CA,4093500,0004_0012,05NG801,-100.6395833,49.6075
CA,4093502,0004_0012,05NG809,-100.7095833,49.61166667
CA,4094180,0004_0012,05NC004,-102.5854167,49.61666667
CA,4076851,0004_0015,05OG010,-97.37541667,49.61916667
CA,4093464,0004_0012,05NG007,-100.2979167,49.62166667
CA,4092412,0004_0005,05AA009,-114.5604167,49.63
CA,4083178,0004_0015,05OF007,-98.50208333,49.63
CA,4091526,0004_0005,05AB013,-113.7895833,49.63083333
CA,4076244,0004_0015,05OE006,-96.89958333,49.63083333
CA,4075786,0004_0015,05OH007,-96.60208333,49.63833333
CA,4091932,0004_0005,05AA005,-114.15375,49.64833333
CA,4076668,0004_0015,05OG009,-97.27875,49.6525
CA,4076451,0004_0015,05OH008,-96.64958333,49.655
CA,4038495,0004_0001,05PH007,-95.78625,49.665
CA,4082887,0004_0015,05OF010,-98.64041667,49.67
CA,4055255,0004_0003,05PD801,-95.30791667,49.67166667
CA,4094488,0004_0012,05NC003,-102.7904167,49.67916667
CA,4092007,0004_0005,05AH025,-110.2904167,49.68083333
CA,4047005,0004_0013,05MH005,-98.88041667,49.68916667
CA,4076816,0004_0015,05OE013,-97.09041667,49.69583333
CA,4090045,0004_0005,05AD007,-112.8645833,49.70416667
CA,4090866,0004_0005,05AB007,-113.4520833,49.72
CA,4091799,0004_0005,05AA035,-114.0795833,49.72083333
CA,4090608,0004_0005,05AD934,-113.1270833,49.72583333
CA,4090920,0004_0005,05AH010,-110.60125,49.73
CA,4047550,0004_0010,05MH006,-99.83958333,49.73166667
CA,4076631,0004_0015,05OC026,-97.12375,49.73416667
CA,4046789,0004_0013,05MH007,-99.31958333,49.74
CA,4046696,0004_0008,05AH042,-110.04375,49.74083333
CA,4076632,0004_0015,05OC017,-97.12708333,49.74416667
CA,4076633,0004_0015,05OC021,-97.13208333,49.75
CA,4090799,0004_0005,05AB046,-113.4004167,49.75166667
CA,4047030,0004_0013,05MJ005,-98.64125,49.75916667
CA,4092527,0004_0005,05AA909,-114.2304167,49.76166667
CA,4097079,0004_0012,05NB030,-104.0095833,49.76666667
CA,4023403,0004_0001,05OH006,-96.93041667,49.7675
CA,4023402,0004_0001,05OH009,-96.94791667,49.76916667
CA,4091530,0004_0005,05AH036,-110.2820833,49.77166667
CA,4059472,0004_0003,05QD003,-93.19791667,49.77333333
CA,4046648,0004_0008,05HA073,-109.6504167,49.77416667
CA,4046649,0004_0008,05HA069,-109.63625,49.7775
CA,4097077,0004_0012,05NB011,-104.0304167,49.78
CA,4046448,0004_0008,05HA010,-109.59375,49.78083333
CA,4076626,0004_0015,05OC008,-97.13125,49.78083333
CA,4047324,0004_0010,05MG003,-100.96125,49.7825
CA,4090576,0004_0005,05AD019,-113.1195833,49.79
CA,4090989,0004_0005,05AB002,-113.5320833,49.7925
CA,4046589,0004_0008,05HA009,-109.5929167,49.79333333
CA,4076526,0004_0015,05OG006,-98.00458333,49.79333333
CA,4046558,0004_0008,05AH054,-110.10375,49.80166667
CA,4058218,0004_0003,05QD010,-92.86875,49.81083333
CA,4092144,0004_0005,05AA023,-114.1770833,49.8125
CA,4076516,0004_0015,05OG005,-97.98041667,49.8125
CA,4058207,0004_0003,05QD016,-92.87458333,49.81583333
CA,4046610,0004_0008,05HD005,-108.5495833,49.81916667
CA,4092286,0004_0005,05AA029,-114.1354167,49.82583333
CA,4046733,0004_0008,05HA004,-109.0604167,49.83
CA,4089679,0004_0005,05AH033,-110.9104167,49.83166667
CA,4047483,0004_0010,05MG802,-100.81625,49.83416667
CA,4053888,0004_0010,05MG002,-100.9645833,49.83666667
CA,4096516,0004_0012,05NG024,-101.3929167,49.8375
CA,4046669,0004_0008,05HA021,-109.3604167,49.84
CA,4046594,0004_0008,05HD036,-108.4779167,49.84
CA,4047584,0004_0010,05MG801,-100.4604167,49.84333333
CA,4076623,0004_0015,05OC003,-97.13208333,49.84333333
CA,4046668,0004_0008,05HA007,-109.3704167,49.85083333
CA,4054413,0004_0010,05MG015,-100.66125,49.85583333
CA,4046521,0004_0008,05AH007,-110.0645833,49.8575
CA,4046747,0004_0008,05HA005,-109.0904167,49.86
CA,4047569,0004_0010,05MH001,-99.95958333,49.86083333
CA,4047589,0004_0010,05MH011,-99.81958333,49.865
CA,4046913,0004_0013,05MJ001,-97.39458333,49.865
CA,4094412,0004_0012,05NC001,-103.0120833,49.86666667
CA,4047565,0004_0010,05MH013,-100.09875,49.8675
CA,4046601,0004_0008,05AH006,-110.01875,49.86916667
CA,4092498,0004_0005,05AA021,-114.3495833,49.87333333
CA,4090525,0004_0005,05AH037,-110.5079167,49.87333333
CA,4047477,0004_0010,05MG014,-100.83625,49.87333333
CA,4046940,0004_0013,05MJ004,-97.27291667,49.87666667
CA,4046905,0004_0013,05MJ002,-97.19041667,49.87833333
CA,4090939,0004_0005,05AB015,-113.55125,49.88166667
CA,4022908,0004_0001,05OJ007,-96.74541667,49.88333333
CA,4046243,0004_0008,05HA003,-109.1020833,49.88916667
CA,4094811,0004_0012,05NC002,-103.0304167,49.88916667
CA,4024040,0004_0001,05OJ015,-97.12625,49.89083333
CA,4089821,0004_0005,05AC023,-112.4970833,49.89416667
CA,4046531,0004_0008,05HA075,-108.9395833,49.895
CA,4046530,0004_0008,05HA002,-108.9345833,49.9
CA,4076785,0004_0015,05OG807,-97.76375,49.9
CA,4092772,0004_0005,05AA026,-114.43125,49.9025
CA,4030215,0004_0001,05LL014,-99.21291667,49.90416667
CA,4046398,0004_0008,05HA072,-109.57625,49.905
CA,4089806,0004_0005,05AH053,-110.64375,49.90583333
CA,4046934,0004_0013,05MJ007,-97.19541667,49.90833333
CA,4024063,0004_0001,05OJ001,-97.12125,49.90916667
CA,4046218,0004_0008,05HA062,-109.25625,49.91
CA,4047539,0004_0010,05MG011,-100.4995833,49.91
CA,4046933,0004_0013,05MJ008,-97.20791667,49.91166667
CA,4046939,0004_0013,05MJ011,-97.31791667,49.91333333
CA,4046326,0004_0008,05HA008,-109.47625,49.91416667
CA,4089224,0004_0005,05AG006,-111.8054167,49.915
CA,4089808,0004_0005,05AH012,-110.6520833,49.91583333
CA,4047454,0004_0010,05MG010,-100.45625,49.92416667
CA,4044187,0004_0008,05HA011,-109.48125,49.93083333
CA,4017333,0004_0001,05PH003,-95.94791667,49.93166667
CA,4091658,0004_0005,05AB006,-113.7495833,49.935
CA,4046990,0004_0013,05MJ003,-98.26958333,49.9375
CA,4044180,0004_0008,05AH002,-110.03875,49.94
CA,4046313,0004_0008,05HA012,-109.5304167,49.94166667
CA,4024062,0004_0001,05OJ023,-97.09125,49.95166667
CA,4054497,0004_0003,05QD006,-93.39541667,49.95416667
CA,4090973,0004_0005,05AC919,-112.9454167,49.95583333
CA,4044131,0004_0008,05AH001,-109.98625,49.95583333
CA,4091657,0004_0005,05AB029,-113.66875,49.95666667
CA,4035630,0004_0001,05LL001,-98.93708333,49.9575
CA,4054508,0004_0003,05QD002,-93.40125,49.95916667
CA,4044179,0004_0008,05AH040,-110.05125,49.96166667
CA,4046275,0004_0008,05HD031,-108.1795833,49.965
CA,4089588,0004_0005,05AH003,-110.3629167,49.9675
CA,4097259,0004_0012,05NB025,-104.0695833,49.97166667
CA,4047345,0004_0010,05MG803,-100.6045833,49.975
CA,4044085,0004_0008,05HA076,-109.5220833,49.98
CA,4089684,0004_0005,05AG003,-112.0820833,49.98083333
CA,4097470,0004_0012,05NB031,-104.1954167,49.98416667
CA,4054386,0004_0010,05MG006,-100.60875,49.99
CA,4016330,0004_0001,05LL021,-98.46208333,49.99
CA,4023731,0004_0001,05OJ017,-97.09791667,49.99333333
CA,4089176,0004_0005,05AH052,-110.5279167,50.005
CA,4035128,0004_0001,05LL824,-99.11458333,50.00666667
CA,4091075,0004_0005,05AB021,-113.71125,50.0075
CA,4046963,0004_0013,05MJ012,-97.76041667,50.01083333
CA,4023513,0004_0001,05OJ006,-96.77208333,50.0175
CA,4089074,0004_0005,05AH005,-110.6804167,50.02333333
CA,4054393,0004_0010,05MG004,-100.3895833,50.0275
CA,4089078,0004_0005,05AH049,-110.63875,50.02916667
CA,4050983,0004_0010,05JE005,-104.99625,50.04
CA,4096899,0004_0012,05NE001,-101.67125,50.04166667
CA,4089066,0004_0005,05AJ001,-110.6729167,50.045
CA,4022615,0004_0001,05SA001,-96.44208333,50.0475
CA,4089008,0004_0005,05BN012,-111.5904167,50.04833333
CA,4013017,0004_0001,05PG812,-95.51541667,50.05583333
CA,4015716,0004_0001,05LL022,-98.70375,50.05833333
